Código Cliente,nome_cliente,volume_total,preco_liquido_ponderado,margem_pct_ponderada,frequencia_mensal,taxa_devolucao,produtos,cluster
7732,EMTRACOL EMPRESA DE TRANSPORTES COL,16.470000000000002,15573.011536126289,0.26903630781227156,2.108108108108108,0.0,12,1
7611,TAGUATUR TAGUATINGA TRANSPORTES E T,29.26,12569.070403280928,0.10110712916461603,4.888888888888889,0.014184397163120567,21,1
7609,TAGUATUR TAGUATINGA TRANSPORTES E T,20.900000000000002,13285.32775119617,0.10591804788064396,3.6363636363636362,0.006172839506172839,11,1
7608,TAGUATUR TAGUATINGA TRANSPORTES E T,22.16,12495.60740072202,0.10278792554755524,3.75,0.0,9,1
7518,ETEC EMPRESA TECNICA DE ENGENHARIA,38.57,12948.43842364532,0.2434585535373774,4.5,0.0,12,1
7472,CERAMICA LIVRAMENTO LTDA,20.330000000000002,18787.3034923758,0.39446180176102436,3.85,0.0,22,1
6976,TRANSPORTES BERTOLINI LTDA,23.84,10118.570050335571,0.02528380874572306,1.826086956521739,0.0,11,1
5501,ALPHA PLAST-INDUSTRIA E COMERCIO LT,27.64,15283.964182344429,0.41326308039670706,1.9,0.0,4,1
5050,SERRAMAR TRANSPORTE COLETIVO LTDA,31.62,17504.670777988616,0.137676672146545,2.393939393939394,0.024691358024691357,17,1
4966,BORRACHAS DREBOR LTDA.,41.550000000000004,12989.203850782189,0.19324720324063627,3.3513513513513513,0.03007518796992481,25,1
1895947,FORSHIP ENGENHARIA S/A,5.66,17005.943462897525,0.024957497711255387,12.0,0.0,19,1
3702,COOPERATIVA AGROINDUSTRIAL DOS PROD,44.49,12175.642391548661,0.14282405355802782,3.727272727272727,0.005917159763313609,29,1
3630,UNIMAR TRANSPORTES LTDA,56.25,14761.198755555557,0.1485800436587246,4.325581395348837,0.0,26,1
3271,PAVIDEZ ENGENHARIA LTDA,36.44,11899.005214050494,0.1617134234971307,3.6153846153846154,0.0,24,1
3178,NOTARO ALIMENTOS LTDA,16.61,13392.756773028297,0.21750634929903837,1.911764705882353,0.02857142857142857,15,1
1787451,PAUMA E BRASIL EMPREENDIMENTOS IMOB,22.52,12833.848579040854,0.16000348351680327,2.6315789473684212,0.0,7,1
3162,SUDESTE PAULISTA COMERCIO DE METAIS,20.51,13325.211116528522,0.2148921800535148,2.5454545454545454,0.0,10,1
2907,PLM CONSTRUCOES E COMERCIO LTDA,21.21,12468.247524752476,0.19485427064838687,3.619047619047619,0.0,12,1
2840,SALINA DIAMANTE BRANCO LTDA,21.44,14763.770055970148,0.29197407189082875,3.8,0.0,21,1
1901882,ELZA ZANUTO LENCONI,15.42,13466.252269779507,-0.028222879879235028,13.0,0.0,13,1
1905432,GERALMAQ LOCADORA DE MAQUINAS E FER,0.2,17120.05,0.12266319315656203,1.0,0.0,1,2
1904712,CONSTRUTORA TRIPOLONI LTDA,3.9,18537.1358974359,0.19377167080965538,7.0,0.0,7,2
1788842,TUCANO SERVICOS DE APOIO A OLEO E G,1.73,15599.27167630058,0.18200086412808658,3.0,0.0,6,2
1788056,LCS CONSTRUCAO E SERVICOS LTDA,0.19,17285.473684210527,0.13351642998075658,1.0,0.0,1,2
1011,CENTRAIS ELETRICAS DO NORTE DO BRAS,0.54,13800.537037037036,-0.23139061952768883,1.0,0.0,1,2
1914572,SHIP MARINE NAVEGACAO LTDA,0.12,17716.083333333332,0.13264782942053596,1.0,0.0,1,2
1914313,EXE MINERAL - ENGENHARIA E MINERACA,0.4,17441.55,0.31981245932844266,2.0,0.0,2,2
1914225,PLACK TRANSPORTE E LOGISTICA LTDA,0.26,16699.423076923078,0.06618376959130325,4.0,0.0,4,2
1913226,CASTILHO ENGENHARIA E EMPREENDIMENT,0.8,15883.099999999999,0.1399915633597975,1.0,0.0,1,2
1912429,JSL S.A.,1.32,26268.303030303032,0.03587224607604049,3.0,0.0,3,2
1912048,MJE PRESTACAO DE SERVICO LTDA,0.22,16835.227272727272,0.021378332770840367,2.0,0.0,2,2
1911928,FAMOSSUL MADEIRAS S/A,0.06,18870.666666666668,0.11481664664735391,2.0,0.0,2,2
1911648,CIDADE JARDIM CACERES EMPREENDIMENT,0.5900000000000001,18307.3220338983,0.2142460365955272,2.0,0.0,2,2
1911106,GG MINERACAO LTDA,0.1,22708.2,0.20821553447653268,1.0,0.0,2,2
1910471,AGRO CONCORDIA TRANSPORTES LTDA,0.07,19901.0,0.1314793944310049,3.0,0.0,3,2
1908555,CONSTRUTORA TRIPOLONI LTDA,0.06,21063.5,0.18847769838820708,1.0,0.0,1,2
1790219,FBBV EMPREENDIMENTOS SPE LTDA,0.19,19478.894736842103,0.36503746294910283,1.0,0.0,1,2
1781012,SAMV LOG LTDA,0.9800000000000001,15848.73469387755,0.24996201331980406,3.0,0.0,6,2
1787885,CENTRAIS ELETRICAS BRASILEIRAS SA E,0.76,16261.565789473683,0.10584045849148663,1.0,0.0,1,2
1787802,CONSTRUTORA A GASPAR S/A,7.13,17304.683029453015,0.19037019788642448,1.2,0.0,4,2
1786727,VIX LOGISTICA S/A,0.28,21231.321428571428,0.05034845755176398,1.0,0.0,2,2
1784559,NETAPA SOLUCOES EM TRANSPORTES E LO,2.0,17508.3,0.05505617335777889,2.0,0.0,6,2
1784558,CONSTRUTORA LUIZ COSTA LTDA,0.4,16712.574999999997,0.24616643455601547,1.0,0.0,2,2
1783307,"ARMAC LOCACAO, LOGISTICA E SERVICOS",2.35,18548.689361702127,0.038822264668811834,1.75,0.0,7,2
1783201,VEXA REVESTIMENTOS LTDA,0.85,15613.44705882353,0.08017900105715813,1.6666666666666667,0.0,4,2
1782818,M B C MATERIAIS BASICOS PARA CONSTR,4.26,15837.718309859158,0.2175151492514749,3.375,0.0,12,2
1782806,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.28,17276.821428571428,0.13771341041155472,1.5,0.0,2,2
1782798,M B C MATERIAIS BASICOS PARA CONSTR,0.4,20909.25,0.12673816612264904,2.0,0.0,2,2
1782167,IDEAL INFRAESTRUTURA E MONTAGEM LTD,0.07,20764.142857142855,0.10678436040151636,1.0,0.0,1,2
1781769,MINAS BRITA MINERACAO E COMERCIO LT,0.39,15924.051282051281,0.1758523633014405,2.0,0.0,2,2
213,GARAGE MICHELINE'S LTDA.,0.8,19957.0,0.2004309264919577,1.5,0.0,2,2
1905459,FLAVIA FARIA DE QUEIROZ e outro(s),0.30000000000000004,17708.866666666665,0.11293777505053966,2.0,0.0,2,2
1768006,ERAM ESTALEIRO RIO AMAZONAS LTDA,1.16,15586.094827586207,0.17738844361159678,1.5,0.0,3,2
1790515,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.44000000000000006,18613.704545454544,0.21302974470178984,4.0,0.0,4,2
1780993,R E D MINERACAO E CONSTRUCAO LTDA,2.1999999999999997,15288.67272727273,0.07837442336988644,2.0,0.0,3,2
1780734,FUNDACAO HOSPITALAR DO ESTADO DE MI,0.33,22327.21212121212,0.24383345231664583,3.5,0.0,7,2
1780732,RF AUTOMATIC LTDA,0.8,21176.712499999998,0.13207550510968122,1.0,0.0,1,2
1778873,PEROLA MINERACAO LTDA,1.0,16974.93,0.14871165889932977,1.25,0.0,1,2
1778595,"ARMAC LOCACAO, LOGISTICA E SERVICOS",3.74,18547.441176470584,0.206852697296123,7.666666666666667,0.0,14,2
1777548,POUSADA CANAA NC LTDA,1.1,21821.672727272726,0.0984500813203221,1.0,0.0,1,2
1777477,COMPANHIA MUNICIPAL DE TRANSPORTES,7.78,27762.77377892031,0.12297477369550078,1.4,0.0,4,2
1777115,ESTRUTURAS METALICAS CAMIANSKI,0.36,16212.833333333334,0.09572492298624889,1.5,0.0,2,2
1777110,BMX SERVICOS LTDA,0.06,20799.0,0.16392615029568727,1.0,0.0,1,2
1777086,EMPREENDIMENTOS RODEIRO S/A,8.69,16239.403912543155,0.19742422818752947,1.588235294117647,0.0,9,2
1776549,COLPAR PARTICIPACOES S/A,0.4,15424.474999999999,0.15795513299480207,4.0,0.0,4,2
1776528,CONSTRUTORA COLARES LINHARES S A,17.12,21633.731308411214,0.18760862801114173,2.875,0.0273972602739726,13,2
1775896,JSL S.A.,7.62,24895.78477690289,0.05925024569612708,1.8,0.0,7,2
1775777,TRANSPORTADORA PRINT LTDA,0.8,23313.387499999997,0.08356893651769827,1.5,0.0,3,2
1792270,"ARMAC LOCACAO, LOGISTICA E SERVICOS",3.88,18513.069587628863,0.14811742776870787,7.0,0.0,18,2
1791538,STAR TURISMO E TRANSPORTE LTDA,3.46,18372.416184971098,0.14853191577723324,2.5833333333333335,0.0,9,2
1764625,SIMASUL SIDERURGIA LTDA,2.76,15693.199275362322,0.2285740407722998,3.0,0.0,11,2
1789837,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.26,18896.923076923074,0.143635512496947,2.0,0.0,3,2
1773321,SIDERURGICA SETEGUSA LTDA,0.28,16319.571428571426,0.11702425658937124,1.1666666666666667,0.0,2,2
1772871,TRANSMIMO LTDA,1.0,16080.380000000001,0.32279771995437917,2.5,0.0,3,2
1772505,TW TRANSPORTES E LOGISTICA LTDA,0.12,19067.75,0.09038822094898454,3.0,0.0,3,2
1772122,SISTEMMA ASSESSORIA E CONSTRUCOES L,1.56,19710.44230769231,0.11877083245930098,2.5,0.0,3,2
1771445,CACIO JOSE DE QUEIROZ E OUTROS,0.46,16233.434782608696,0.12320251547396811,3.0,0.0,3,2
1771229,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.46,15856.217391304348,0.10416980857872236,6.0,0.0,6,2
1771118,GEMINI-7 AGRONEGOCIOS LTDA,7.38,23276.42953929539,0.12976012057279063,2.375,0.0,11,2
1771100,DESDOBRAMENTO DE MADEIRAS SANTA LUC,0.44,18117.068181818184,0.0894084056847448,5.0,0.0,5,2
1769737,AT TRANSPORTE LTDA,0.14,26510.35714285714,0.08675854450416952,2.0,0.0,2,2
1769632,VESPER TRANSPORTES LTDA,0.6,15569.56666666667,0.11431810347965153,5.0,0.0,5,2
1769352,OUROLUB COMERCIO E TRANSPORTES LTDA,11.49,15863.761531766753,0.08543553677412687,3.4285714285714284,0.0,12,2
1769324,VIACAO AGUIA BRANCA S A,0.6000000000000001,22218.03333333333,0.0747943487347365,1.0,0.0,2,2
1756346,SOMA LOGISTICA E LOCACOES LTDA,0.97,15266.443298969074,0.08316062788475498,1.0,0.0,1,2
1756340,TRANS VALDIR LTDA,4.42,16721.174208144796,0.11353204724981561,2.263157894736842,0.0,11,2
1793275,PADRAO GYPSUM INDUSTRIA E TRANSPORT,0.86,20742.511627906977,0.16812904180606505,1.4285714285714286,0.0,6,2
1792997,COOPERATIVA DE TRANSPORTE RODOVIARI,7.16,16414.087988826814,0.19108457639646825,2.2666666666666666,0.0,11,2
1767438,"ARMAC LOCACAO, LOGISTICA E SERVICOS",9.39,17914.574014909478,0.07287347924135279,2.625,0.0,11,2
1767437,VIACAO ITAPETINGA LTDA.,0.07,22890.714285714283,0.14672824289325057,1.0,0.0,1,2
1767354,VALDINEI MAURO DE SOUZA LTDA,2.9899999999999998,22998.173913043476,0.26651759758736115,6.0,0.0,6,2
1767352,COOP. DOS TRANSPORTS. DE LUIS EDUAR,1.6,16898.13125,0.047870678007664307,2.0,0.0,3,2
1766955,CONSORCIO FTS (LINHA LESTE),2.08,19555.19230769231,0.15699991149311118,1.0,0.0,1,2
1766940,COMBER LOGISTICA LTDA,13.35,15905.733333333334,0.09456896658091489,2.0,0.0,11,2
1766920,R E D MINERACAO E CONSTRUCAO LTDA,0.61,18212.04918032787,0.10879844455346173,2.0,0.0,4,2
1765947,LOURDES EMPREENDIMENTOS SPE LTDA,1.9700000000000002,19939.274111675124,0.39482163737256043,1.2,0.0,2,2
1765070,OURO SAFRA INDUSTRIA E COMERCIO LTD,3.56,16945.72191011236,0.20871480438949408,1.5,0.0,4,2
1764974,KORETECH EMBALAGENS DA AMAZONIA LTD,0.12000000000000001,15853.166666666664,0.22899736120018083,1.0,0.0,2,2
1764881,PEDREIRA SHALON LTDA,14.870000000000001,17523.42905178211,0.12805605361314906,2.9375,0.0,17,2
1792379,VTR TRANSPORTE RODOVIARIO DE PASSAG,0.2,20678.1,0.10491534522030554,1.0,0.0,1,2
1747094,JOSE AUGUSTO VIEIRA,0.76,16076.157894736842,0.1690145917294981,1.2,0.0,5,2
1745249,COMPANHIA MUNICIPAL DE TRANSPORTES,41.23,25434.747028862483,0.17840895205416527,1.5625,0.10714285714285714,6,2
1744991,COMPANHIA MUNICIPAL DE TRANSPORTES,9.959999999999999,15035.661646586346,0.021276257604160492,1.6666666666666667,0.3,5,2
1744264,2R MINERACAO E BENEFICIAMENTO DE CA,5.88,16593.80612244898,0.21318523283111743,3.9565217391304346,0.0,14,2
1743724,ENEVA S.A.,0.44,19543.590909090908,0.18876799880918876,1.0,0.0,1,2
1743354,BONO TRANSPORTES RODOVIARIO E DISTR,1.26,15549.595238095239,0.09503743526218464,2.25,0.0,6,2
1796037,CONSTRUTORA TRIPOLONI LTDA,9.88,20865.240890688256,0.09683792146421771,2.1818181818181817,0.0,15,2
1795458,TRANSPREX TRANSPORTADORA LTDA,8.33,15483.974789915967,0.1537762273057588,2.0,0.05714285714285714,11,2
1742357,HANDCRAFTBRAZIL IND. COM. DE FERRAG,0.24000000000000002,15901.166666666666,0.18537947949311895,1.0,0.0,2,2
1763808,ASSEMBLEIA LEGISLATIVA DO ESTADO DE,0.2,20301.05,0.2953911250895889,4.0,0.0,4,2
1762161,RITZEL TRANSPORTES LTDA.,1.42,17127.55633802817,0.21447194270989875,2.0,0.0,4,2
1762146,FIBRA FORTE COMERCIAL LTDA,1.6,23452.837499999998,0.08618173600529147,1.5,0.0,3,2
1761928,MAPE TRANSPORTES LTDA,2.2600000000000002,15378.641592920354,0.1263958489722414,1.7272727272727273,0.0,5,2
1760077,FUNDACAO HOSPITALAR DO ESTADO DE MI,0.1,17998.0,0.2962218024224914,2.0,0.0,2,2
1759192,CDR TRANSPORTES COMERCIO E DISTRIBU,6.32,15540.056962025315,0.18131450001201468,2.3333333333333335,0.0,9,2
1757615,ISOQUIMICA INDUSTRIAL LTDA,0.34,18961.176470588234,0.09995191412793944,1.6,0.0,5,2
1735489,TRANSPORTADORA TURISTICA SUZANO LTD,0.71,15734.81690140845,0.12523049270837436,2.0,0.0,5,2
1735344,COMBIO ENERGIA S.A.,1.26,15849.563492063493,0.12815134361018404,2.375,0.0,8,2
1735327,ANTONIO CRUZ SAMPAIO JUNIOR,0.29000000000000004,15934.999999999996,0.06188719258193308,3.0,0.0,3,2
1734227,ZUCOLOTO TRANSPORTES LTDA,0.96,23180.979166666664,0.22207862588490745,1.0,0.0,2,2
1714813,CAMARA AMBIENTAL LTDA,0.08,27067.5,0.3688972014408423,1.0,0.0,1,2
1798163,KELF EQUIPAMENTOS OFFSHORE LTDA,0.05,15374.4,0.1497034030596316,1.0,0.0,1,2
1797968,TFX FAUSTINO TRANSPORTES LTDA,0.85,16807.69411764706,0.12608301240188316,1.5,0.0,4,2
1797836,R E S AUTO LOCADORA LTDA,0.54,19976.759259259255,0.217395213882799,2.75,0.0,7,2
1796571,FREITAS LOG AGRONEGOCIOS LTDA,0.14,16048.785714285712,0.05177071696568054,4.0,0.0,4,2
1796482,LATICINIOS VALE DO LEITE LTDA,0.46,24156.26086956522,0.09892475440699502,1.25,0.0,3,2
1792870,EVIDENCIA LOGISTICA TRANSPORTES LTD,1.33,16962.21052631579,0.10941083540856411,1.0,0.0,3,2
1754397,CONSAG CS S.A,8.69,17006.67663981588,0.16244212487588644,1.4166666666666667,0.1,11,2
1754235,DREBOR TRANSPORTES RODOVIARIOS LTDA,6.29,16395.829888712244,0.19971866513422842,1.75,0.0,10,2
1753571,A M R GESTAO LOGISTICA LTDA,1.16,16954.482758620692,0.1462882362512203,1.4,0.0,4,2
1753473,MINAS GERAIS GABINETE MILITAR DO GO,0.98,19425.520408163266,0.25951344249963626,3.6666666666666665,0.0,6,2
1753352,GRANOL AGRICOLA LTDA,11.11,15977.493249324934,0.1253414808578336,2.4074074074074074,0.0,15,2
1711740,CIDADE JARDIM SANTANA DO ARAGUAIA E,1.5899999999999999,16117.025157232705,0.25219044512092564,2.0,0.0,3,2
1710635,COMANDO DA MARINHA,1.2,17750.7,0.34525680677381737,1.0,0.0,1,2
1710602,CHAMIX CONCRETOS LTDA,2.0,16048.59,0.16928153812889482,9.0,0.0,9,2
1709645,VIACAO COMETA S A,2.8000000000000003,19279.267857142855,0.09473055345351548,1.25,0.0,5,2
1708004,ELITE EXPRESS LTDA,2.0,14876.189999999999,0.021765317598121565,2.0,0.0,2,2
1707010,MINERACAO E PESQUISA BRASILEIRA LTD,0.19,15652.57894736842,0.046543532426134585,1.0,0.0,1,2
1706007,TRANSPORTADORA FLECHA LTDA,18.45,17963.700813008134,0.15030247085450368,3.0869565217391304,0.0,15,2
1798666,SANTA LUZIA EMPREENDIMENTOS E PARTI,3.46,15544.294797687862,0.17940005867996844,1.8571428571428572,0.0,6,2
1798258,ZOCAR RIO CAMINHOES LTDA,5.18,16324.569498069499,0.08612145962330035,2.25,0.0,8,2
1705360,RESTINGA TRANSPORTES COLETIVOS LTDA,7.54,16410.549071618036,0.12114651942360295,4.333333333333333,0.0,9,2
1741799,VIX TRANSPORTES DEDICADOS LTDA,0.76,17930.86842105263,0.1405206839719214,2.0,0.0,4,2
1741766,G. A. TRANSPORTES LTDA,1.4300000000000002,15654.965034965033,0.03855342034967346,1.1666666666666667,0.1111111111111111,4,2
1740368,AMBIPAR ENVIRONMENTAL GREEN TIRE AM,0.97,15557.680412371135,0.08423392828151972,2.142857142857143,0.0,8,2
1740365,LOGTRANS LTDA,1.6700000000000002,20803.02994011976,0.1341637244229163,1.6,0.0,5,2
1737041,CORTEZ ENGENHARIA LTDA.,6.11,17614.8379705401,0.21108032154858283,4.0,0.0,6,2
1736780,COMBIO ENERGIA S.A.,0.31,17483.67741935484,0.1349129326154902,2.0,0.0,4,2
1703393,VITSERV VITORIA SERVICOS LTDA,2.59,25771.884169884168,0.08532913812574178,2.0,0.0,2,2
1703239,MINERADORA MX LTDA,0.66,17715.636363636364,0.13331314914405354,2.0,0.0,3,2
1702504,IDEAL INFRAESTRUTURA E MONTAGEM LTD,0.19,18703.052631578947,0.09573444244958605,1.0,0.5,1,2
1702309,LSA LOCACAO DE VEICULOS E SERVICOS,1.28,16042.351562499998,0.29842638212037376,1.1818181818181819,0.0,7,2
1702177,MAKRO ENGENHARIA LTDA,6.0,17128.318333333333,0.24726799896973733,3.3,0.02702702702702703,18,2
1699549,NSV LOGISTICA LTDA,0.4,18587.774999999998,0.09836707190613186,2.0,0.0,2,2
1699507,EXPRESSO TRANSPORTE TURISMO LTDA,0.43000000000000005,15960.046511627905,0.06251074631128312,3.0,0.0,3,2
1699329,UNIVALE TRANSPORTES LTDA,0.39,17376.205128205125,0.10438678298645954,2.0,0.0,2,2
1800953,VESUVIUS REFRATARIOS LTDA,0.9800000000000001,20961.051020408162,0.10829706992999162,2.5,0.0625,8,2
1800770,DENSITEL TRANSFORMADORES LTDA,2.2,16795.177272727273,0.2934789992473489,1.0,0.0,1,2
1800578,BAYTA ATACAREJO PESQUEIRA LTDA,0.8200000000000001,15814.378048780487,0.1399768194889029,2.75,0.0,9,2
1799942,BVC TRANSPORTES LTDA,5.12,24755.919921875,0.4309912930390466,2.909090909090909,0.030303030303030304,10,2
1714442,CONSORCIO CONSTRUTOR BR-163/MT,4.85,15498.068041237115,0.1295095910191932,6.5,0.0,11,2
1714439,DLT LOGISTICA EM TRANSPORTES LTDA,0.8,17814.749999999996,0.11480093742544802,1.3333333333333333,0.0,2,2
1714235,EXPRESSO PLANALTO TRANSPORTE E LOGI,0.30000000000000004,15457.833333333332,0.12404713899101857,1.3333333333333333,0.0,3,2
1712184,"VAMOS LOCACAO DE CAMINHOES, MAQUINA",0.26,20495.423076923074,0.15157042566726908,2.0,0.0,2,2
1695158,BRITA POTIGUAR LTDA,2.89,18261.529411764706,0.16828900053092496,4.5,0.0,8,2
1694138,TCL - TECNOLOGIA E CONSTRUCOES LTDA,4.28,15571.633177570091,0.11146151663573485,2.5714285714285716,0.0,9,2
1693533,EXPRESSO FENIX VIACAO LTDA,1.61,15704.745341614906,0.10880795613463352,9.0,0.0,9,2
1692480,VIX TRANSPORTES DEDICADOS LTDA,0.66,15274.90909090909,0.05895685536986779,1.25,0.0,4,2
1684291,VM TRANSPORTES LTDA,0.2,18876.35,0.06357161209661825,1.0,0.0,1,2
1684281,VIACAO ATALAIA LTDA,0.52,20074.25,0.08471147020532427,5.0,0.0,5,2
1681453,AZEVEDO SOARES IND. E COM. DE ARGAM,0.33999999999999997,16503.58823529412,0.06973349824102423,4.0,0.0,7,2
1670512,GALLO TRR COMERCIO DE COMBUSTIVEIS,2.8400000000000003,18857.20070422535,0.1500069555377751,1.7777777777777777,0.1111111111111111,9,2
1670163,TCL - TECNOLOGIA E CONSTRUCOES LTDA,1.6900000000000002,16807.639053254436,0.09275579468479217,4.5,0.0,9,2
1669591,AJ LOGISTICA LTDA,1.54,16051.253246753247,0.09189799073018128,1.0,0.0,1,2
1668959,MARCOS A. N. AVOREDO DISTRIBUIDORA,0.64,17754.546875,0.12979773667132805,1.2,0.0,2,2
1663709,VILHENA SERVICOS LTDA,4.4399999999999995,17590.15765765766,0.09825596060450471,2.25,0.0,4,2
1705029,AGROPECUARIA CFM MATO GROSSO DO SUL,1.99,16028.13567839196,0.10545996534360588,1.8888888888888888,0.0,11,2
1704950,CSS TRANSMISSOES E SERVICOS AUTOMOT,0.33999999999999997,16569.14705882353,0.16685867247950212,2.0,0.0,3,2
1704530,NOVO MUNDO ENERGETICA LTDA,1.4,19634.82142857143,0.039635123459597105,1.0,0.0,1,2
1703399,GUARANTA ENERGETICA LTDA,1.7999999999999998,17453.4,0.12299800229945645,1.3333333333333333,0.2,2,2
1661893,OVOS NATURAVES LTDA,0.93,17497.290322580644,0.12598448423350345,1.0909090909090908,0.0,4,2
1661873,DOLOMITAMIX INDUSTRIA E COMERCIO EI,0.92,16251.130434782608,0.12673967831000385,3.0,0.0,5,2
1661613,TRANSMIMO LTDA,3.8200000000000003,16314.154450261778,0.1729739713065149,1.5,0.0,7,2
1661607,TRES TENTOS AGROINDUSTRIAL S/A,1.2000000000000002,17186.48333333333,0.09894888327939884,1.0,0.0,2,2
1661489,ZAZ TRANSPORTES E SERVS. LOGISTICOS,0.19,18605.78947368421,0.1871234194223643,1.0,0.0,1,2
1804565,SINAL SERVICOS DE INTEGRACAO INDUST,2.8,15080.778571428573,0.08871321061957298,1.0,0.0,1,2
1804304,VIACAO FENIX LTDA,0.92,17623.423913043476,0.27801252655957515,2.888888888888889,0.0,10,2
1803861,"ARMAC LOCACAO, LOGISTICA E SERVICOS",4.23,19928.108747044917,0.18940636495962435,2.0,0.0,6,2
1803847,COMPANHIA BRASILEIRA DE ENERGIA REN,3.54,16615.550847457627,0.10406067422034188,3.2,0.0,8,2
1803842,CONSTRUTORA LUIZ COSTA LTDA,2.81,16357.451957295374,0.2970951022137983,1.7142857142857142,0.0,7,2
1803816,CHP BRASIL INDUSTRIA E COMERCIO DE,2.4000000000000004,15829.179166666663,0.24752704854405222,1.0,0.0,1,2
1661030,VIACAO PIRACICABANA S.A.,5.23,16027.028680688336,0.1203677678338791,1.6666666666666667,0.0625,8,2
1696475,COMPANHIA BRASILEIRA DE ENERGIA REN,1.5,16087.313333333334,0.11058859217014484,3.0,0.0,3,2
1696395,COSAMPA PROJETOS E CONSTRUCOES LTDA,2.46,16839.89430894309,0.15071377637404787,3.0,0.0,13,2
1695962,UBERLANDIA REFRESCOS LTDA.,5.0,19504.4,0.1139801275609606,1.25,0.0,4,2
1695565,TURIN TRANSPORTES LTDA,0.2,22081.7,0.10642296562311779,1.0,0.0,1,2
1657796,M S TRANSPORTES E LOCACAO LTDA,2.2800000000000002,22663.184210526313,0.13986591593213044,1.3,0.0,6,2
1657153,SANTA CRUZ TRANSPORTES LTDA.,0.2,20955.149999999998,0.1032013610019494,1.0,0.0,1,2
1657146,PORTAL AGRO COMERCIO E SERVICOS LTD,5.8100000000000005,18996.81583476764,0.13742650956089209,2.066666666666667,0.0,15,2
1653762,MAQTERRA TRANSPS. E TERRAP. LTDA,0.4,16149.925,0.3320046377924355,1.0,0.0,1,2
1653349,MASTERBOI LTDA.,0.25,15984.640000000001,0.1557920603779628,1.2,0.0,5,2
1652239,M S TRANSPORTES E LOCACAO LTDA,0.68,25106.397058823524,0.24733560406153815,1.0,0.16666666666666666,1,2
1651627,NEPOMUCENO CARGAS LTDA.,13.76,17170.372819767443,0.07649732822555144,2.8260869565217392,0.0,19,2
1805219,EXPRESSO PLANALTO TRANSPORTE E LOGI,0.66,15595.833333333332,0.11872537828188376,1.0,0.0,4,2
1805170,FAMOSSUL MADEIRAS S/A,1.02,18285.92156862745,0.1433455717566927,2.5,0.0,5,2
1804574,FX MINAS CONSTRUCOES E EMPREENDIMEN,0.38,16454.868421052633,0.16488001471329072,8.0,0.5,8,2
1804573,ITERCELER LOGISTICA S/A,6.77,17354.59379615953,0.12762365670104672,1.4615384615384615,0.0,9,2
1651431,AGROINDUSTRIAL SERRA VERDE LTDA,1.0,21838.81,0.19425280040441764,4.0,0.0,4,2
1663708,VPL TAVARES TRANSPORTES S/A,2.75,19119.418181818182,0.12818647961900703,2.0,0.0,9,2
1663602,CALCARIO GUAPIRAMA LTDA,2.16,15717.870370370369,0.14072534800563172,3.6666666666666665,0.0,6,2
1663332,NOTARO ALIMENTOS LTDA,0.4,15510.25,0.19172805080511274,1.3846153846153846,0.1,8,2
1662143,PULO DO GATO AGENCIAMENTO DE CARGAS,0.26,20864.576923076926,0.11023099511686166,1.0,0.0,3,2
1648789,THOR NORDESTE GRANITOS LTDA,0.15000000000000002,21095.066666666666,0.13430628330162503,1.0,0.0,1,2
1647969,CRISTINA EXT. E COM. DE AR. E PEDRA,0.19,15439.421052631578,0.11597107881738135,1.0,0.0,1,2
1647547,ACO VERDE DO BRASIL S/A,0.8,18421.3,0.13927355832650248,3.5,0.0,7,2
1647209,SENHORA DOS CAMPOS CONCESSIONARIA D,0.2,25420.9,0.05943928027725218,1.0,0.0,1,2
1646757,THOR NORDESTE GRANITOS LTDA,0.17,21897.176470588234,0.13289653245650795,1.0,0.0,1,2
1646579,AUTO VIACAO CATARINENSE LTDA,0.6000000000000001,23012.399999999998,0.19220289930646084,1.5,0.0,3,2
1646377,INDUSTRIA E COMERCIO APOLO LTDA,0.08,16439.125,0.24980039996046013,1.0,0.0,2,2
1644337,MINERACAO TOZZI JUNQUEIRA LTDA,10.190000000000001,17166.988223748773,0.18889427702631903,1.7272727272727273,0.0,12,2
1643866,VIACAO SETE LTDA,8.360000000000001,16543.509569377988,0.31856803004748824,2.0555555555555554,0.0,10,2
1807329,AGRO INDUSTRIAL SAO LUIZ LTDA,1.25,18918.536,0.11156338947157433,1.1428571428571428,0.0,4,2
1806099,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.19,18416.473684210527,0.17868727369374673,1.0,0.0,1,2
1643235,CONSTRUTORA LUIZ COSTA LTDA,7.5,16775.666666666668,0.1523126751048145,2.0,0.1111111111111111,11,2
1642739,EXPRESSO DE PRATA LTDA,0.12000000000000001,16270.166666666666,0.1582753710779443,2.0,0.0,2,2
1660893,ENGIE SOLUCOES DE OPERACAO E MANUTE,13.52,15977.260355029586,0.18216505558750845,1.0,0.0,4,2
1660629,EXPRESSO NEPOMUCENO S/A,2.8499999999999996,17545.982456140355,0.008076222777043977,1.0,0.0,1,2
1659711,JSL S.A.,3.07,17543.7003257329,0.0693868972334511,1.1428571428571428,0.0,3,2
