Código Cliente,nome_cliente,transacoes,meses_ativos,produtos,volume_total,segmento_b2b,receita_liquida_total,lucro_reposicao_total,volume_medio,volume_std,ultima_compra,preco_liquido_ponderado,margem_pct_ponderada,frequencia_mensal,cv_volume,registros_totais,devolucoes,ajustes,inconsistencias,taxa_devolucao,taxa_ajuste,taxa_inconsistencia,recencia_dias,concentracao_familia,intensidade_desconto,frequencia_mensal_corrigida,cnpj_14,cnae_codigo,cnae_descricao,cnae_divisao,cnae_divisao_nome,estado_cliente,frete_por_m3
1840745,GP AUTOCENTER COMERCIO DE PECAS E S,7,7,4,2.48,OUTROS,26026.11,2582.13,0.35428571428571426,0.203212298090539,2026-08-01,10494.399193548388,0.09921305950063225,1.0,0.5735830994491021,7,0,0,0,0.0,0.0,0.0,28,0.9677419354838709,0.27365026957786964,1.4,10681691000190,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores,45,Comércio e reparação de veículos automotores,Ceará,612.3951612903226
1840752,ECOPARQUE JUAZEIRO DO NORTE S.A,2,1,2,0.4,OUTROS,4039.3100000000004,308.76,0.2,0.0,2026-04-01,10098.275,0.0764387977154514,2.0,0.0,2,0,0,0,0.0,0.0,0.0,132,0.5,0.2769456127107373,1.0,54981786000102,3821100,Tratamento e disposição de resíduos não-perigosos,38,Coleta e tratamento de resíduos,Ceará,891.4499999999999
1840756,ELETRO HIDRO LTDA,1,1,1,0.2,OUTROS,2150.35,347.36,0.2,,2025-09-01,10751.749999999998,0.16153649405910667,1.0,,1,0,0,0,0.0,0.0,0.0,373,1.0,0.15411001684723707,1.0,03014011000119,4211101,Construção de rodovias e ferrovias,42,Obras de infraestrutura,Tocantins,426.45
1840779,LOGIN TRANSPORTES E LOCACOES LTDA,13,8,8,2.36,OUTROS,28391.97,4261.82,0.18153846153846154,0.1274000362275036,2026-08-01,12030.495762711866,0.15010652659889398,1.625,0.7017798605752317,13,0,0,0,0.0,0.0,0.0,16,0.47457627118644075,0.2345470595419879,1.3333333333333333,31889563000106,4313400,Obras de terraplenagem,43,Serviços especializados para construção,Minas Gerais,54.82203389830509
1840801,DURO NA QUEDA CONSTRUCOES LTDA,9,4,5,5.390000000000001,OUTROS,53930.6,11455.36,0.5988888888888889,0.38860148109742343,2026-02-01,10005.677179962893,0.21240928155815067,2.25,0.6488707476580354,9,0,0,0,0.0,0.0,0.0,220,0.37105751391465674,0.1955358393327147,2.25,26614327000147,4120400,Construção de edifícios,41,Construção de edifícios,Minas Gerais,860.981447124304
1840813,TRANSGRAOS LTDA,11,5,7,8.66,OUTROS,101913.86,23198.239999999998,0.7872727272727272,1.1432942832804762,2026-06-01,11768.344110854503,0.2276259578432217,2.2,1.4522213759913671,11,0,0,0,0.0,0.0,0.0,86,0.7090069284064665,0.14301102061368676,2.0,00438756001008,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Goiás,696.431870669746
1840826,VICENTE PESSOA DE VASCONCELOS,19,4,12,1.2,OUTROS,16926.06,1692.14,0.06315789473684211,0.054268123606460564,2026-08-01,14105.050000000001,0.09997246848941808,4.75,0.8592452904356256,19,0,0,0,0.0,0.0,0.0,22,0.45000000000000007,0.22052329728503237,1.25,35859228000116,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",77,Aluguel de máquinas e equipamentos,Ceará,628.5083333333334
1840909,TRANSPORTADORA PERLOPES LTDA,22,9,4,12.2,OUTROS,240612.46,49915.04,0.5545454545454546,0.3541956316141483,2026-08-01,19722.332786885247,0.20744993837808734,2.4444444444444446,0.6387134340583002,22,0,0,0,0.0,0.0,0.0,1,0.6065573770491804,0.10009371823100652,1.4,55154371000624,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Mato Grosso do Sul,730.2516393442623
1841366,CAMES RETIFICA E TRANSMISSOES LTDA,13,6,9,0.56,OUTROS,9563.41,1377.1100000000001,0.04307692307692308,0.02323238235187235,2026-07-01,17077.517857142855,0.14399779994792655,2.1666666666666665,0.5393231617398938,13,0,0,0,0.0,0.0,0.0,41,0.39285714285714285,0.22125181621078457,1.3333333333333333,58926754000157,4520001,Serviços de manutenção e reparação mecânica de veículos automotores,45,Comércio e reparação de veículos automotores,Pernambuco,617.1071428571428
1841376,"ARMAC LOCACAO, LOGISTICA E SERVICOS",3,1,3,1.1400000000000001,OUTROS,15811.15,5036.3099999999995,0.38000000000000006,0.27055498516937365,2025-09-01,13869.4298245614,0.31852901275365797,3.0,0.711986803077299,3,0,0,0,0.0,0.0,0.0,373,0.5614035087719298,0.014336315148625298,3.0,00242184000791,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",77,Aluguel de máquinas e equipamentos,São Paulo,272.92982456140345
1841381,"ARMAC LOCACAO, LOGISTICA E SERVICOS",3,1,3,0.27,OUTROS,4513.65,872.98,0.09000000000000001,0.08660254037844387,2025-09-01,16717.22222222222,0.19340888194698305,3.0,0.9622504486493761,3,0,0,0,0.0,0.0,0.0,373,0.8518518518518519,0.12506903766035282,3.0,00242184000791,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",77,Aluguel de máquinas e equipamentos,São Paulo,368.8518518518518
1841467,SOCER RB INDUSTRIA E COMERCIO LTDA,3,1,3,0.12000000000000001,OUTROS,1351.02,356.5,0.04,0.034641016151377546,2025-09-01,11258.499999999998,0.2638747020769493,3.0,0.8660254037844386,3,0,0,0,0.0,0.0,0.0,362,0.6666666666666666,0.10492875875307542,1.0,01593699000618,2029100,Fabricação de produtos químicos orgânicos não especificados anteriormente,20,Fabricação de produtos químicos,Paraná,595.1666666666666
1841502,SOLOBRASIL SONDAGENS E FUNDACOES LT,3,3,1,0.3,OUTROS,3568.84,607.96,0.09999999999999999,0.020000000000000004,2026-06-01,11896.133333333335,0.17035227132625727,1.0,0.20000000000000007,3,0,0,0,0.0,0.0,0.0,76,1.0,0.2047933008886831,1.5,15201143000139,4312600,Perfurações e sondagens,43,Serviços especializados para construção,Minas Gerais,623.9666666666667
1841896,JOSE ANTONIO VISSOSO,33,4,20,15.68,OUTROS,159589.57,27506.01,0.47515151515151516,0.6140853015467457,2026-01-01,10177.90625,0.17235468458245734,8.25,1.2923989126940438,33,0,0,0,0.0,0.0,0.0,246,0.42091836734693877,0.21165107343621276,1.0,07915660000141,0134200,Cultivo de café,01,Agricultura e pecuária,São Paulo,0.0
1841906,TPF TRANSPORTE LTDA,7,6,4,0.66,OUTROS,7672.110000000001,2158.52,0.09428571428571429,0.06704653678780206,2026-04-01,11624.409090909092,0.28134633106146806,1.1666666666666667,0.7110996325979007,7,0,0,0,0.0,0.0,0.0,0,0.8484848484848485,0.08435323079071878,1.0,14198875000154,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Minas Gerais,845.4848484848484
1842047,ECO LAGOS INDÚSTRIA DE METAIS LTDA,1,1,1,0.2,OUTROS,2633.2,598.98,0.2,,2025-09-01,13165.999999999998,0.2274722770773204,1.0,,1,0,0,0,0.0,0.0,0.0,358,1.0,0.11359677419354838,1.0,12351253000946,4687703,Comércio atacadista de resíduos e sucatas metálicos,46,Comércio por atacado,Rio de Janeiro,222.95000000000002
1842212,RIMA INDUSTRIAL S/A,2,2,2,0.30000000000000004,OUTROS,4032.1499999999996,1292.05,0.15000000000000002,0.07071067811865477,2025-11-01,13440.499999999996,0.32043698771127066,1.0,0.4714045207910317,2,0,0,0,0.0,0.0,0.0,303,0.6666666666666666,0.014336315148625298,1.0,18279158002313,0162899,Atividades de apoio à pecuária não especificadas anteriormente,01,Agricultura e pecuária,Minas Gerais,0.0
1842231,FLAVIA SILVEIRA DE FREITAS,6,1,6,5.369999999999999,OUTROS,75605.89,18572.02,0.8949999999999999,0.5057173123396113,2025-10-01,14079.309124767227,0.24564250219129755,6.0,0.5650472763571076,6,0,0,0,0.0,0.0,0.0,331,0.260707635009311,0.06131650985643046,5.0,00064951723115,,,,,Pará,928.1918063314713
1842238,RAFAEL BRASILEIRO CAMINHA,2,2,2,0.26,OUTROS,2891.85,946.48,0.13,0.12727922061357855,2025-11-01,11122.5,0.32729221778446327,1.0,0.979070927796758,2,0,0,0,0.0,0.0,0.0,1,0.8461538461538461,0.1208033640871148,1.3333333333333333,30129391000100,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",77,Aluguel de máquinas e equipamentos,Ceará,393.0384615384615
1842356,CONSORCIO RODOVIA PR 317 IGUARACU M,1,1,1,0.4,OUTROS,3757.91,716.38,0.4,,2025-11-01,9394.775,0.19063255905543242,1.0,,1,0,0,0,0.0,0.0,0.0,312,1.0,0.19799223956267836,1.0,61970279000120,4211101,Construção de rodovias e ferrovias,42,Obras de infraestrutura,Paraná,560.675
1842367,K-MAC LOCACOES S.A.,1,1,1,0.2,OUTROS,2337.72,470.3,0.2,,2025-11-01,11688.599999999999,0.2011789264753692,1.0,,2,1,0,0,0.5,0.0,0.0,168,1.0,0.12146875,1.0,33588168000119,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",77,Aluguel de máquinas e equipamentos,Paraná,429.05
1842789,HJ ENGENHARIA DE FUNDACOES LTDA,7,2,5,0.24,OUTROS,3046.81,746.29,0.03428571428571429,0.015118578920369089,2025-10-01,12695.041666666666,0.24494143054539008,3.5,0.4409585518440984,7,0,0,0,0.0,0.0,0.0,343,0.4166666666666667,0.11803467671618971,3.5,47962823000161,4391600,Obras de fundações,43,Serviços especializados para construção,Minas Gerais,601.1250000000001
1842792,"ARMAC LOCACAO, LOGISTICA E SERVICOS",18,5,11,6.68,OUTROS,70723.63,10083.48,0.3711111111111111,0.5523520711081985,2026-02-01,10587.369760479043,0.14257582649533118,3.6,1.4883738443035288,18,0,0,0,0.0,0.0,0.0,220,0.8308383233532934,0.20066803802629432,3.6,00242184000791,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",77,Aluguel de máquinas e equipamentos,São Paulo,273.3502994011976
1842806,BRT AMAZONIA S.A.,10,5,7,2.19,OUTROS,54596.82,11948.07,0.219,0.10733643887846808,2026-09-01,24930.054794520547,0.2188418666142094,2.0,0.490120725472457,16,0,0,0,0.0,0.0,0.0,9,0.27397260273972607,0.42650271300133574,1.3333333333333333,55272823000168,4921302,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",49,Transporte terrestre,Pará,325.55251141552515
1842808,BRASIL ASFALTOS LTDA,3,2,2,12.94,OUTROS,121655.90000000001,27069.46,4.3133333333333335,4.90372647415548,2026-01-01,9401.537867078827,0.2225084027983846,1.5,1.1368763077640216,3,0,0,0,0.0,0.0,0.0,238,1.0,0.23830755009396068,1.0,12447077000355,2399199,Fabricação de outros produtos de minerais não-metálicos não especificados anteriormente,23,Produtos de minerais não-metálicos,Ceará,1436.415765069552
1842810,SADY JOSE ACADROLI,7,6,4,4.4,OUTROS,66928.64,7205.92,0.6285714285714287,0.31471831698777725,2026-07-01,15211.054545454544,0.1076657167992656,1.1666666666666667,0.5006882315714637,10,0,1,0,0.0,0.1,0.0,57,0.4999999999999999,0.26846606271645246,1.3333333333333333,00019110790004,,,,,Rio Grande do Sul,942.8749999999999
1842826,VDA LOGISTICA LTDA,11,3,6,2.7800000000000002,OUTROS,43574.49,3628.9,0.25272727272727274,0.1796157514858265,2025-11-01,15674.276978417263,0.08328037803770051,3.6666666666666665,0.710709808037443,11,0,0,0,0.0,0.0,0.0,312,0.43165467625899273,0.21715374682761326,3.6666666666666665,44392102000175,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,São Paulo,358.36330935251794
1842834,NOVATEC CONSTRUCOES E EMPREENDIMENT,1,1,1,1.8,OUTROS,17445.14,2417.37,1.8,,2025-11-01,9691.744444444445,0.13856982517767125,1.0,,1,0,0,0,0.0,0.0,0.0,302,1.0,0.26773004266072054,1.0,00338885000990,4211101,Construção de rodovias e ferrovias,42,Obras de infraestrutura,Alagoas,754.1888888888889
1842867,WTC LOCACAO DE EQUIPAMENTOS DE TRAN,10,3,7,3.0,OUTROS,35032.79,5113.33,0.3,0.2813854612054037,2025-12-01,11677.596666666666,0.14595840068689933,3.3333333333333335,0.9379515373513457,10,0,0,0,0.0,0.0,0.0,282,0.5333333333333333,0.1575417672164988,3.3333333333333335,09054601000151,4399104,Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras,43,Serviços especializados para construção,Pará,1272.9566666666667
1842869,ECO MUNDI SOLUCOES AMBIENTAIS LTDA,4,2,4,0.7000000000000001,OUTROS,10494.38,1555.8,0.17500000000000002,0.1676305461424021,2026-07-01,14991.971428571425,0.14825077803548187,2.0,0.9578888350994406,7,0,0,0,0.0,0.0,0.0,70,0.5714285714285714,0.19700571687326654,2.0,30090605000181,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",49,Transporte terrestre,Rio de Janeiro,228.6142857142857
1842894,VILASA CONSTRUTORA S/A.,9,4,8,3.64,OUTROS,51968.79,8055.07,0.40444444444444444,0.27600322059312604,2026-06-01,14277.14010989011,0.1549982210476711,2.25,0.6824255454225644,9,0,0,0,0.0,0.0,0.0,100,0.3846153846153846,0.19756728028045797,2.25,17551250000384,4211101,Construção de rodovias e ferrovias,42,Obras de infraestrutura,Goiás,895.2032967032967
1842895,MADISTRAL TRANSPORTES LTDA,115,12,47,31.45,OUTROS,428462.28,71468.9,0.2734782608695652,0.33016222349249813,2026-09-01,13623.601907790144,0.16680324811789732,9.583333333333334,1.2072704515623938,115,0,0,0,0.0,0.0,0.0,5,0.3182829888712242,0.19081778170021851,4.0,28891664000107,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Santa Catarina,631.1888712241654
1842978,ZIGURATE CONSTRUCAO LTDA,1,1,1,0.05,OUTROS,707.55,74.56,0.05,,2025-09-01,14150.999999999998,0.10537771182248605,1.0,,1,0,0,0,0.0,0.0,0.0,373,1.0,0.2037862852334876,1.0,32836259000163,4299599,Outras obras de engenharia civil não especificadas anteriormente,42,Obras de infraestrutura,São Paulo,564.0
1843139,"FM TRANSPORTES, LOCACAO E LOGISTICA",9,3,8,1.94,OUTROS,44292.58,7608.53,0.21555555555555556,0.11446736555795184,2026-07-01,22831.22680412371,0.1717788848606245,3.0,0.5310341701142096,9,0,0,0,0.0,0.0,0.0,47,0.23711340206185566,0.1445214760156281,1.75,08843214000131,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",49,Transporte terrestre,Minas Gerais,294.83505154639175
1843142,"ARMAC LOCACAO, LOGISTICA E SERVICOS",1,1,1,0.07,OUTROS,1136.35,201.39,0.07,,2025-10-01,16233.571428571426,0.17722532670392044,1.0,,1,0,0,0,0.0,0.0,0.0,343,1.0,0.13184812261613457,1.0,00242184000104,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",77,Aluguel de máquinas e equipamentos,Tocantins,0.0
1843241,VIACAO ITAPETINGA LTDA.,3,2,2,0.64,OUTROS,8459.2,1781.0,0.21333333333333335,0.1803699901129158,2026-01-01,13217.5,0.2105400037828636,1.5,0.8454843286542927,3,0,0,0,0.0,0.0,0.0,251,0.9375000000000001,0.15964801590555738,1.5,16238339000594,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",49,Transporte terrestre,Rio de Janeiro,318.98437499999994
1843242,UTILOG TRANSPORTES RODOVIARIOS DE C,14,7,8,1.0,OUTROS,13153.26,2129.61,0.07142857142857142,0.03655494133853502,2026-06-01,13153.26,0.16190739025914488,2.0,0.5117691787394903,14,0,0,0,0.0,0.0,0.0,145,0.44,0.19581502013834381,1.3333333333333333,21103907000156,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Pernambuco,74.18
1843719,CONSTRUTORA ENGEUDI COMERCIO E SERV,2,2,1,1.6,OUTROS,15934.279999999999,3993.6,0.8,0.0,2025-11-01,9958.925,0.2506294605090409,1.0,0.0,2,0,0,0,0.0,0.0,0.0,308,1.0,0.17859851527503276,1.0,20333363000156,4679699,Comércio atacadista de materiais de construção em geral,46,Comércio por atacado,Minas Gerais,0.0
1843975,R. AXES PLASTICOS LTDA,3,2,3,2.1,OUTROS,24450.199999999997,6137.75,0.7000000000000001,0.5567764362830022,2026-05-01,11642.95238095238,0.2510306664158167,1.5,0.7953949089757174,3,0,0,0,0.0,0.0,0.0,103,0.9523809523809523,0.13054264569469173,1.0,62832070000163,2229301,Fabricação de artefatos de material plástico para uso pessoal e doméstico,22,Borracha e material plástico,Ceará,0.0
1843982,SATEL SAFAR TERRAPLENAGEM LTDA,1,1,1,4.73,OUTROS,42211.16,1898.93,4.73,,2025-10-01,8924.135306553912,0.04498644434315475,1.0,,1,0,0,0,0.0,0.0,0.0,343,1.0,0.39418676397997315,1.0,19183318000183,4313400,Obras de terraplenagem,43,Serviços especializados para construção,Minas Gerais,588.3763213530655
1843998,CIA. DE GER. E TRANSM. DE EN. ELET.,2,2,1,0.24000000000000002,OUTROS,3047.18,233.01,0.12000000000000001,0.02828427124746191,2026-05-01,12696.583333333332,0.07646742233803057,1.0,0.2357022603955159,3,0,0,0,0.0,0.0,0.0,131,1.0,0.3224108822417062,1.0,02016507000169,3512300,Transmissão de energia elétrica,35,"Eletricidade, gás e outras utilidades",Santa Catarina,614.8749999999999
1844003,CALCARIO INTEGRAL LTDA,7,2,7,2.0300000000000002,OUTROS,24208.93,4454.610000000001,0.29000000000000004,0.37080992435478316,2025-10-01,11925.581280788176,0.18400689332407508,3.5,1.2786549115682175,7,0,0,0,0.0,0.0,0.0,323,0.4926108374384236,0.13107643466133792,1.0,45598515000173,4689301,"Comércio atacadista de produtos da extração mineral, exceto combustíveis",46,Comércio por atacado,Pará,742.5073891625615
1844088,CONCRESERV SUDESTE S/A.,1,1,1,0.4,OUTROS,4052.63,245.34,0.4,,2025-09-01,10131.574999999999,0.06053846514485655,1.0,,1,0,0,0,0.0,0.0,0.0,373,1.0,0.2501478154528662,1.0,10267561000458,0810006,"Extração de areia, cascalho ou pedregulho e beneficiamento associado",08,Extração de minerais não-metálicos,São Paulo,644.35
1844503,MEGA MINERACAO LTDA,32,7,8,3.89,OUTROS,56546.84,9063.6,0.1215625,0.09377768408453083,2026-07-01,14536.46272493573,0.16028481874495554,4.571428571428571,0.7714359616208191,32,0,0,0,0.0,0.0,0.0,5,0.35989717223650386,0.14426167220775815,3.0,28952592000241,0810099,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,08,Extração de minerais não-metálicos,Pernambuco,443.5012853470437
1844594,ECO LAGOS INDUSTRIA DE METAIS LTDA,2,2,2,0.04,OUTROS,527.35,151.82,0.02,0.0,2025-10-01,13183.75,0.28789229164691377,1.0,0.0,2,0,0,0,0.0,0.0,0.0,345,0.5,0.08504697986577181,1.0,12351253001241,3831999,"Recuperação de materiais metálicos, exceto alumínio",38,Coleta e tratamento de resíduos,Rio de Janeiro,248.0
1844700,SEASTAR BRASIL SERVICOS MARITIMOS L,2,1,1,1.0,OUTROS,18541.06,1526.87,0.5,0.4525483399593904,2026-07-01,18541.06,0.08235073938598979,2.0,0.9050966799187808,2,0,0,0,0.0,0.0,0.0,56,1.0,0.20198255292343517,1.0,43768512000105,5030101,Navegação de apoio marítimo,50,Transporte aquaviário,Rio de Janeiro,231.1
1844704,AUTO LOCADORA IRIGARAY LTDA,1,1,1,0.1,OUTROS,1245.87,272.65,0.1,,2025-10-01,12458.699999999999,0.21884305746185398,1.0,,1,0,0,0,0.0,0.0,0.0,342,1.0,0.1670182629136279,1.0,05477173001271,4399104,Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras,43,Serviços especializados para construção,Mato Grosso do Sul,799.6999999999999
1844990,TRANSRESIDUOS AMBIENTAL S/A,5,5,1,1.0,OUTROS,9413.52,1930.8600000000001,0.2,0.0,2026-08-01,9413.52,0.2051156209366953,1.0,0.0,5,0,0,0,0.0,0.0,0.0,16,1.0,0.16742461046086604,1.0,77371789002246,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Paraná,463.57
1844997,MINERSUL MINERADORA LTDA.,28,9,18,5.08,OUTROS,64086.44,10763.48,0.18142857142857144,0.18824165488786115,2026-08-01,12615.44094488189,0.16795253410861954,3.111111111111111,1.03755242851577,28,0,0,0,0.0,0.0,0.0,29,0.39370078740157477,0.20723765980765782,1.1111111111111112,23110922000157,0810099,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,08,Extração de minerais não-metálicos,Rio Grande do Sul,864.0826771653543
1845008,VALDINEI DE CARVALHO (FAZENDA NASCE,3,2,2,0.79,OUTROS,8869.7,1266.8,0.26333333333333336,0.11846237095944574,2026-05-01,11227.46835443038,0.14282331984170826,1.5,0.4498571049092876,3,0,0,0,0.0,0.0,0.0,118,0.759493670886076,0.21918744887471947,1.5,50152869000120,0210101,Cultivo de eucalipto,02,Produção florestal,São Paulo,457.50632911392404
