Código Cliente,nome_cliente,cnae_descricao,estado_cliente,cluster,familia_principal,frequencia_mensal,nivel_frequencia,margem_pct_ponderada,nivel_margem,frete_por_m3,receita_liquida_total
1869535,TWM MANUTENCAO E REPARACAO DE EQUIP,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",São Paulo,0,TOP TURBO,1.5,Ocasionais,0.1885009943757292,Alta,0.0,10292.89
1869319,PROGRESSO ENGENHARIA K M LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",Paraná,0,TOP TURBO,1.5,Ocasionais,0.186863061212181,Alta,353.3,41781.88
1868737,AMBIPAR RESPONSE DRACARES APOIO MAR,Atividades auxiliares dos transportes aquaviários não especificadas anteriormente,Santa Catarina,0,TOP TURBO,1.0,Ocasionais,0.1834744315409388,Alta,574.767441860465,9837.12
8627,ALVOAR LACTEOS NORDESTE S/A,Fabricação de laticínios,Ceará,0,COMPSOR RF,1.3333333333333333,Ocasionais,0.2167278217329817,Alta,475.79166666666663,46046.88
8595,BARRO FORTE INDUSTRIA DE CERAMICA L,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",Maranhão,0,GEAR,1.0,Ocasionais,0.1714612164462004,Média,0.0,26711.58
8590,ITAPICURU AGRO INDUSTRIAL SA,Fabricação de cimento,Maranhão,0,HYDRA,2.0,Regulares,0.239271838736438,Alta,89.73582629674306,117758.53
8419,CONPEL COMPANHIA NORDESTINA DE PAPE,Fabricação de embalagens de papel,Paraíba,0,GEAR,1.0,Ocasionais,0.2922401290530795,Alta,652.0392156862745,40033.14
9535,COMPANHIA VALENCA INDUSTRIAL,Tecelagem de fios de algodão,Bahia,0,GEAR,1.25,Ocasionais,0.1970775184495287,Alta,938.1017441860464,134904.53
9509,MULTIFRIO BAHIA MANUTENCAO E REPARO,Manutenção e reparação de compressores,Bahia,0,COMPSOR RF,1.0,Ocasionais,0.3231538034425319,Alta,0.0,486.27
9450,VIACAO JEQUIE CIDADE SOL LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",Bahia,0,FLUIDO PARA RADIADOR,1.0,Ocasionais,0.2162252598604584,Alta,0.0,8427.6
9430,ROTA TRANSPORTES RODOVIARIOS LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",Bahia,0,FLUIDO PARA RADIADOR,1.263157894736842,Ocasionais,0.1508998432753744,Média,1505.104411764706,96915.21
9414,CETREL S.A.,Tratamento e disposição de resíduos perigosos,Bahia,0,TOP TURBO,1.25,Ocasionais,0.1864991382972071,Alta,547.0830188679246,34066.270000000004
9257,HIDROCON-HIDROG. CONSULTORES LTDA,Perfuração e construção de poços de água,Bahia,0,TOP TURBO,1.1666666666666667,Ocasionais,0.2511589254069576,Alta,0.0,42079.93
9193,VIACAO AGUIA AZUL LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Bahia,0,TRM 4,1.0,Ocasionais,0.1543805480509455,Média,1099.25,1036.4
9180,BRASQUIMICA TRANSPORTES RODOVIARIOS,Transporte rodoviário de produtos perigosos,Bahia,0,TOP TURBO PRO,1.5,Ocasionais,0.1930314089444854,Alta,321.06382978723406,14199.14
9029,TRANSBARROS TRANSPORTADORA BARROS L,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Maranhão,0,HYDRA,2.5,Regulares,0.2022544122648014,Alta,0.0,3205.2699999999995
8978,GUARAVES GUARABIRA AVES LTDA,Criação de frangos para corte,Paraíba,0,TOP TURBO,1.4444444444444444,Ocasionais,0.1808487690695498,Alta,880.9469026548671,49001.55
8969,ENGEPETROL LTDA,"Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo, peças e acessórios",Rio Grande do Norte,0,UTILE,1.4642857142857142,Ocasionais,0.1393365191585574,Média,594.7317073170732,24537.86
8802,CONSTRUTORA SAM LTDA,Construção de edifícios,Pernambuco,0,TOP TURBO,1.0,Ocasionais,0.2177458781304306,Alta,0.0,23604.58
8792,INDUSTRIAS REUNIDAS RENDA S/A,Fabricação de embalagens metálicas,Pernambuco,0,UTILE,1.0,Ocasionais,0.3274239897606931,Alta,495.3,1625.11
8742,INDUSTRIAS DUREINO S. A.,"Fabricação de óleos vegetais refinados, exceto óleo de milho",Piauí,0,HYDRA XP,1.9166666666666667,Regulares,0.1439690376254052,Média,243.8455598455598,131240.58
8702,ONDUNORTE CIA DE PAPEIS E PAPELAO O,Fabricação de papel,Pernambuco,0,GEAR,1.0,Ocasionais,0.2251461598708291,Alta,581.3249299719887,157608.24
1871467,MECANICA ACESSORIOS VAIRES LTDA,Comércio a varejo de peças e acessórios novos para veículos automotores,Rio Grande do Sul,0,GL 5,1.6666666666666667,Regulares,0.0890560882172069,Baixa,767.4375,12325.94
9800,COPENOR COMPANHIA PETROQUIMICA DO N,Fabricação de outros produtos químicos não especificados anteriormente,Bahia,0,GEAR,1.0,Ocasionais,0.189780631175897,Alta,517.4579439252336,27088.17
9760,EMTRAM EMPRESA DE TRANSPORTES MACAU,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Bahia,0,ATF,1.0,Ocasionais,0.1719100158231246,Média,747.0476190476189,2793.38
9686,TRR NIPOBRAS CHAPADAO GAUCHO LTDA,"Serviços de lavagem, lubrificação e polimento de veículos automotores",Mato Grosso do Sul,0,TOP TURBO,1.3333333333333333,Ocasionais,0.2484503029077484,Alta,0.0,114482.05
9611,PETROL INDUSTRIAL SOCIEDADE ANONIMA,"Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo, peças e acessórios",Bahia,0,HYDRA XP,1.0625,Ocasionais,0.2715245455030093,Alta,46.334405144694536,36390.78
1868165,BRAGO FACILITIES LTDA,Limpeza em prédios e em domicílios,Minas Gerais,0,UNITRACTOR,1.5,Ocasionais,0.161967942758951,Média,585.6071428571428,3549.9
1867818,NOVA TRANSPORTADORA DO SUDESTE S/A,Transporte dutoviário,São Paulo,0,GAS LDI,3.0,Regulares,0.170707335235884,Média,419.4636363636364,78088.15
1867405,CONCESSIONARIA DA RODOVIA MS 306 S.,"Concessionárias de rodovias, pontes, túneis e serviços relacionados",Mato Grosso do Sul,0,UTILE,1.0,Ocasionais,0.2308054494705323,Alta,890.2833333333333,6498.98
1866429,OTIMA TRANSPORTES DE SALVADOR SPE S,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Bahia,0,TOP TURBO,1.0,Ocasionais,0.1770851779706038,Média,334.09999999999997,2258.8
1866275,SALTO SOLUCOES AMBIENTAIS LTDA,Tratamento e disposição de resíduos não-perigosos,Minas Gerais,0,TOP TURBO CI-4 10W40 SINTETICO,2.25,Regulares,0.1583720731808215,Média,627.3557692307693,15470.72
1865928,PARAMINENSE TURISMO E TRANSPORTE LT,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO PRO,1.0,Ocasionais,0.1386890416686537,Média,614.1570247933885,18033.22
1865915,CALMISA MINERACAO DE CAL LTDA,Fabricação de cal e gesso,Paraíba,0,TOP TURBO,1.0,Ocasionais,0.1820600006436904,Alta,1100.395,22992.42
1865914,COOPITRANS - COOPERATIVA DE INSUMOS,Comércio varejista de combustíveis para veículos automotores,Santa Catarina,0,TOP TURBO,1.0,Ocasionais,0.1711469811774829,Média,907.1833333333334,21939.68
1865850,AMBIPAR RESPONSE DRACARES APOIO MAR,Atividades auxiliares dos transportes aquaviários não especificadas anteriormente,Rio de Janeiro,0,TOP TURBO,1.0,Ocasionais,0.2710160266102207,Alta,223.09999999999997,1058.24
9603,UNIMETAL INDUSTRIA COMERCIO E EMPRE,Fabricação de outros produtos de minerais não-metálicos não especificados anteriormente,São Paulo,0,TOP TURBO,3.0714285714285716,Regulares,0.1415699367489327,Média,399.4859926918392,113166.47
9542,MUCAMBO S/A,Fabricação de artefatos de borracha não especificados anteriormente,Bahia,0,COMPSOR RF,1.0,Ocasionais,0.1777593887176875,Média,999.7109374999999,16024.02
9537,ORGANIZACAO LEAO DO NORTE LIMITADA,Fabricação de vinho,Bahia,0,HYDRA,1.0,Ocasionais,0.2066629931913408,Alta,459.7,3665.92
10335,ROTAS DE VIACAO DO TRIANGULO LTDA -,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1121120047316142,Baixa,630.1333333333333,3449.14
10333,ROTAS DE VIACAO DO TRIANGULO LTDA -,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual",Goiás,0,TOP TURBO,4.333333333333333,Frequentes,0.1235577259767547,Baixa,261.21875,57545.41
10324,CIDADE DAS ROSAS TRANSPORTE COLETIV,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Minas Gerais,0,ATF TA,1.4375,Ocasionais,0.1440689638641629,Média,698.1620437956203,83856.09
10287,RIMA INDUSTRIAL S/A,Extração de quartzo,Minas Gerais,0,UTILE,1.25,Ocasionais,0.1607915657969455,Média,0.0,26767.2
10286,RIMA INDUSTRIAL S/A,Produção de ferroligas,Minas Gerais,0,HYDRA XP,2.5,Regulares,0.1738624273129441,Média,0.0,64466.43
10285,RIMA INDUSTRIAL S/A,Produção de ferroligas,Minas Gerais,0,GRANS TAC 4,1.619047619047619,Regulares,0.1736394860721716,Média,0.0,74956.05
10284,RIMA INDUSTRIAL S/A,Produção de carvão vegetal - florestas plantadas,Minas Gerais,0,TOP TURBO,1.3888888888888888,Ocasionais,0.1331308196134272,Média,0.0,106675.9
10283,RIMA INDUSTRIAL S/A,Produção de carvão vegetal - florestas plantadas,Minas Gerais,0,UNITRACTOR,1.75,Regulares,0.1712727814490344,Média,0.0,10202.38
10282,RIMA INDUSTRIAL S/A,Produção de carvão vegetal - florestas plantadas,Minas Gerais,0,TOP TURBO,1.5714285714285714,Regulares,0.1355585127965191,Média,0.0,68885.53
10189,LIARTE METALQUIMICA LTDA,Fabricação de outros produtos químicos não especificados anteriormente,Rio de Janeiro,0,HYDRA XP,2.0,Regulares,0.1836503530157463,Alta,236.79999999999998,3407.78
10070,EXPRESSO ALVORADA LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO,1.0,Ocasionais,0.0984874880854395,Baixa,646.1390977443609,56884.18
10065,COLETIVOS SAO CRISTOVAO LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Pernambuco,0,TOP TURBO,1.0,Ocasionais,0.1005659972045548,Baixa,868.6585365853658,10567.19
10057,INCOMFRAL - INDUSTRIA E COMERCIO DE,Fabricação de outros produtos têxteis não especificados anteriormente,Minas Gerais,0,GEAR,1.0,Ocasionais,0.2911484518298307,Alta,609.0714285714286,23361.45
9929,VIACAO ANDRADE LTDA,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal",Minas Gerais,0,TOP TURBO,1.0,Ocasionais,0.1562383380873239,Média,541.5826086956522,86204.77
9882,COLETIVOS SAO LUCAS LIMITADA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Minas Gerais,0,ATF,1.0,Ocasionais,0.206746914791598,Alta,590.0999999999999,2700.79
9807,TRANSBAHIA TRANSPORTES LTDA,Transporte rodoviário de produtos perigosos,Bahia,0,GL 5,1.0,Ocasionais,0.1677022242567064,Média,0.0,104465.46
10396,VIACAO SANTA EDWIGES LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",Minas Gerais,0,TRM 5 PLUS,1.0,Ocasionais,0.1049641481831362,Baixa,406.49999999999994,3048.66
1865678,A.F COMERCIAL PACAEMBU LTDA,Comércio atacadista de materiais de construção em geral,São Paulo,0,TOP TURBO,1.0,Ocasionais,0.0618112781355218,Baixa,329.12888888888887,24951.11
1865345,VIA NORTE LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Espírito Santo,0,FLUIDO PARA RADIADOR,1.0,Ocasionais,0.1186279491402439,Baixa,682.125,5057.83
1865254,AMBIPAR RESPONSE DRACARES APOIO MAR,Atividades auxiliares dos transportes aquaviários não especificadas anteriormente,Santa Catarina,0,TOP TURBO,1.0,Ocasionais,0.247702912519408,Alta,507.1666666666667,1333.21
1863889,TERRAM ENGENHARIA DE INFRAESTRUTURA,Obras de terraplenagem,São Paulo,0,TOP TURBO,3.0,Regulares,0.2483039442661136,Alta,303.15625000000006,56324.8
1863720,MBC TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO,1.5,Ocasionais,0.187810906641775,Alta,695.66,12234.38
1863718,T5S - TERMINAL E ARMAZEM LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,HYDRA XP,1.0,Ocasionais,0.1825456377855669,Alta,326.8535714285714,39967.43
1863708,ANTONIO MANOEL F. VERAS FILHO LTDA,Comércio a varejo de peças e acessórios novos para veículos automotores,Ceará,0,TOP TURBO,1.0,Ocasionais,0.1581197695335923,Média,680.9166666666667,6904.26
1863514,SEALI FOOD INDUSTRIA E COMERCIO DE,Frigorífico - abate de suínos,Minas Gerais,0,COMPSOR RF,1.0,Ocasionais,0.1737208916271842,Média,569.3125,3674.63
1863208,MINASFALTO INDUSTRIA E COMERCIO LTD,Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente,Minas Gerais,0,UTILE,2.2857142857142856,Regulares,0.2078332658293675,Alta,38.6875,58687.91
1862682,SULBRAS TRANSPORTADORA LTDA,Serviços de manutenção e reparação mecânica de veículos automotores,Rio Grande do Sul,0,TOP TURBO,1.5714285714285714,Regulares,0.2021083888643378,Alta,526.7833333333333,60079.05
1862497,F E ROCHA LTDA,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,Maranhão,0,GEAR,1.0,Ocasionais,0.1917967645163234,Alta,0.0,6470.13
10380,BRASMIX ENGENHARIA DE CONCRETO LTDA,Preparação de massa de concreto e argamassa para construção,Goiás,0,TOP TURBO,1.0833333333333333,Ocasionais,0.17920244455558,Média,564.9345794392524,39611.29
10377,BRASMIX ENGENHARIA DE CONCRETO LTDA,Preparação de massa de concreto e argamassa para construção,Goiás,0,TOP TURBO,1.0,Ocasionais,0.1783127319321852,Média,248.1138211382114,61965.85
10375,BRASMIX ENGENHARIA DE CONCRETO LTDA,Preparação de massa de concreto e argamassa para construção,Goiás,0,TOP TURBO,1.0,Ocasionais,0.1547872203807174,Média,777.5806451612902,41659.77
10374,BRASMIX ENGENHARIA DE CONCRETO LTDA,Preparação de massa de concreto e argamassa para construção,Goiás,0,TOP TURBO,1.0,Ocasionais,0.1509523447759412,Média,555.051282051282,18428.2
10829,COMPANHIA TECIDOS SANTANENSE,Tecelagem de fios de algodão,Minas Gerais,0,GEAR,1.3571428571428572,Ocasionais,0.2007488673831592,Alta,625.2120253164557,41596.15
10828,COMPANHIA TECIDOS SANTANENSE,Tecelagem de fios de algodão,Minas Gerais,0,UNITRACTOR,1.5,Ocasionais,0.1631254815660667,Média,586.0574712643678,10824.06
10814,EMBRAURB EMPRESA BRASILEIRA DE URBA,"Obras de urbanização - ruas, praças e calçadas",Minas Gerais,0,UTILE,1.0,Ocasionais,0.2219818394029867,Alta,590.11,21710.74
10805,CONSTRUTORA VALE VERDE S/A,Outras obras de engenharia civil não especificadas anteriormente,Minas Gerais,0,GL 5,1.3333333333333333,Ocasionais,0.1359527897216245,Média,81.60248447204968,35029.66
10792,CIA ITABIRITO INDUSTRIAL FIACAO E T,"Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário",Minas Gerais,0,HYDRA XP,1.0,Ocasionais,0.2476124193820029,Alta,603.5999999999999,4037.56
10731,ALUISIO PEREIRA & CIA LTDA,Transporte rodoviário de produtos perigosos,Minas Gerais,0,TOP TURBO,6.0,Frequentes,0.0934449273508235,Baixa,545.7645259938838,51121.02
10717,MOBI TRANSPORTE URBANO LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Minas Gerais,0,TURBO ME,1.0,Ocasionais,0.1647909576281775,Média,725.3562499999999,18887.08
10642,CONSTRUTORA NOBREGA PIMENTA LTDA,Construção de rodovias e ferrovias,Minas Gerais,0,TOP TURBO PRO,1.3333333333333333,Ocasionais,0.1118258398389802,Baixa,545.0050675675675,144300.28
10577,VIACAO RIODOCE LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",Minas Gerais,0,TOP TURBO,1.1111111111111112,Ocasionais,0.1922048933936677,Alta,753.065,27911.1
10570,VIACAO RIODOCE LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",Minas Gerais,0,TOP TURBO,1.2962962962962963,Ocasionais,0.1515673728920772,Média,350.86432160804014,123704.13
10538,ORGANIZACOES FRANCAP S/A,Abate de aves,Minas Gerais,0,COMPSOR RF,1.0,Ocasionais,0.2070816488957265,Alta,550.3125,30381.06
10524,FRIGOBET FRIGORIFICO INDUSTRIAL BET,Frigorífico - abate de bovinos,Minas Gerais,0,COMPSOR RF,1.1111111111111112,Ocasionais,0.1865766121554797,Alta,587.7154088050314,72368.02
10513,EXPRESSO UNIAO LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual",São Paulo,0,TRM 5 PLUS,1.0,Ocasionais,0.0961237407831372,Baixa,520.3499999999999,6036.49
10456,SADA TRANSP.ARMAZENAGENS LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.0575012847522708,Baixa,585.6363636363636,4495.030000000001
10452,URCA AUTO ONIBUS LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Minas Gerais,0,FLUIDO PARA RADIADOR,1.6956521739130435,Regulares,0.1465023846509894,Média,660.9470124013528,128375.18
10450,BRASFRIGO S/A,Armazéns gerais - emissão de warrant,Santa Catarina,0,COMPSOR RF,1.2222222222222223,Ocasionais,0.2626521543740315,Alta,502.23748609566184,225769.06
1860647,TERRAM ENGENHARIA DE INFRAESTRUTURA,Obras de terraplenagem,São Paulo,0,TOP TURBO,2.0,Regulares,0.2036665311579716,Alta,634.6444444444446,19752.73
11516,RAPIDO FEDERAL VIACAO LIMITADA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual",Goiás,0,LITHPLUS EP,1.0,Ocasionais,0.073804829371526,Baixa,215.78947368421052,2074.39
11515,RAPIDO FEDERAL VIACAO LIMITADA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual",São Paulo,0,TOP TURBO PRO,1.0,Ocasionais,0.1544945227141007,Média,629.8,5590.360000000001
11514,RAPIDO FEDERAL VIACAO LIMITADA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual",Brasília,0,TOP TURBO PRO,2.2222222222222223,Regulares,0.1042656377666974,Baixa,284.6874265569918,116403.93
11505,REAL EXPRESSO LIMITADA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual",São Paulo,0,TOP TURBO,1.1818181818181819,Ocasionais,0.1170175995370389,Baixa,605.44375,36771.990000000005
11485,EMPRESA DE TRANSPORTES LIDER LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Minas Gerais,0,TOP TURBO,1.0,Ocasionais,0.0981475767804198,Baixa,747.5730337078651,75517.3
11478,CONSTRUTORA MARINS LTDA,Construção de rodovias e ferrovias,Minas Gerais,0,TOP TURBO,1.0,Ocasionais,0.1959153059641016,Alta,612.2249999999999,4639.76
11392,JM TERRAPLANAGEM E CONSTRUCOES LTDA,Construção de rodovias e ferrovias,Pará,0,TOP TURBO,2.0,Regulares,0.164794506726815,Média,305.1627118644068,100303.04
11225,INDUSTRIA DE GESSOS ESPECIAIS LTDA,Extração de gesso e caulim,Pernambuco,0,HYDRA XP,1.3333333333333333,Ocasionais,0.1860474145566523,Alta,1637.2872318840537,37088.61
11174,TRANSPORTES COLETIVO CIDADE VERDE L,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Piauí,0,TOP TURBO,1.0666666666666667,Ocasionais,0.1465432815182756,Média,19.415948275862068,61847.53
11130,EXPRESSO UNIR LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",Minas Gerais,0,TOP TURBO,1.0,Ocasionais,0.1314190693387491,Média,621.756,29803.97
11019,SOMAI NORDESTE S/A,Produção de ovos,Minas Gerais,0,TOP TURBO,1.5,Ocasionais,0.1501360552340468,Média,802.6325757575756,30149.52
10945,ALVOAR LACTEOS S/A,Fabricação de laticínios,Minas Gerais,0,HYDRA HV,1.5,Ocasionais,0.1594032825513466,Média,572.657894736842,25768.98
10869,EMPRESA UNIDA MANSUR & FILHOS LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",Minas Gerais,0,ATF,1.0,Ocasionais,0.136227785919214,Média,240.225,4844.9
